time,voltage,
121.1600006E-3,4.23999977,
121.1999953E-3,4.23999977,
121.2399974E-3,4.21999979,
121.2799996E-3,4.25999975,
121.3200018E-3,4.21999979,
121.3599965E-3,4.23999977,
121.3999987E-3,4.21999979,
121.4400008E-3,4.21999979,
121.4799955E-3,4.23999977,
121.5199977E-3,4.21999979,
121.5599999E-3,4.21999979,
121.5999946E-3,4.21999979,
121.6399968E-3,4.23999977,
121.6799989E-3,4.23999977,
121.7200011E-3,4.19999981,
121.7599958E-3,4.19999981,
121.7999980E-3,4.19999981,
121.8400002E-3,4.19999981,
121.8799949E-3,4.21999979,
121.9199970E-3,4.21999979,
121.9599992E-3,4.19999981,
122.0000014E-3,4.19999981,
122.0399961E-3,4.19999981,
122.0799983E-3,4.17999983,
122.1200004E-3,4.17999983,
122.1599951E-3,4.19999981,
122.1999973E-3,4.19999981,
122.2399995E-3,4.17999983,
122.2800016E-3,4.17999983,
122.3199964E-3,4.15999985,
122.3599985E-3,4.17999983,
122.4000007E-3,4.17999983,
122.4399954E-3,4.15999985,
122.4799976E-3,4.17999983,
122.5199997E-3,4.15999985,
122.5600019E-3,4.13999987,
122.5999966E-3,4.15999985,
122.6399988E-3,4.13999987,
122.6800010E-3,4.15999985,
122.7199957E-3,4.15999985,
122.7599978E-3,4.13999987,
122.8000000E-3,4.13999987,
122.8399947E-3,4.13999987,
122.8799969E-3,4.11999989,
122.9199991E-3,4.11999989,
122.9600012E-3,4.11999989,
122.9999959E-3,4.09999990,
123.0399981E-3,4.09999990,
123.0800003E-3,4.09999990,
123.1199950E-3,4.09999990,
123.1599972E-3,4.07999992,
123.1999993E-3,4.07999992,
123.2400015E-3,4.07999992,
123.2799962E-3,4.07999992,
123.3199984E-3,4.05999994,
123.3600006E-3,4.03999996,
123.3999953E-3,4.03999996,
123.4399974E-3,4.03999996,
123.4799996E-3,4.01999998,
123.5200018E-3,4.01999998,
123.5599965E-3,4.00000000,
123.5999987E-3,4.00000000,
123.6400008E-3,3.98000002,
123.6799955E-3,3.95999980,
123.7199977E-3,3.98000002,
123.7599999E-3,3.95999980,
123.7999946E-3,3.98000002,
123.8399968E-3,3.95999980,
123.8799989E-3,3.93999982,
123.9200011E-3,3.93999982,
123.9599958E-3,3.91999984,
123.9999980E-3,3.87999988,
124.0400001E-3,3.91999984,
124.0799949E-3,3.89999986,
124.1199970E-3,3.85999990,
124.1599992E-3,3.85999990,
124.2000014E-3,3.83999991,
124.2399961E-3,3.83999991,
124.2799982E-3,3.81999993,
124.3200004E-3,3.81999993,
124.3599951E-3,3.79999995,
124.3999973E-3,3.81999993,
124.4399995E-3,3.79999995,
124.4800016E-3,3.77999997,
124.5199963E-3,3.75999999,
124.5599985E-3,3.74000001,
124.6000007E-3,3.74000001,
124.6399954E-3,3.69999981,
124.6799976E-3,3.72000003,
124.7199997E-3,3.69999981,
124.7599944E-3,3.67999983,
124.7999966E-3,3.65999985,
124.8399988E-3,3.67999983,
124.8800009E-3,3.67999983,
124.9199957E-3,3.65999985,
124.9599978E-3,3.65999985,
125.0000000E-3,3.63999987,
125.0399947E-3,3.63999987,
125.0800043E-3,3.61999989,
125.1199991E-3,3.61999989,
125.1599938E-3,3.61999989,
125.2000034E-3,3.59999990,
125.2399981E-3,3.59999990,
125.2799928E-3,3.61999989,
125.3200024E-3,3.59999990,
125.3599972E-3,3.59999990,
125.3999919E-3,3.59999990,
125.4400015E-3,3.57999992,
125.4799962E-3,3.57999992,
125.5199909E-3,3.59999990,
125.5600005E-3,3.57999992,
125.5999953E-3,3.57999992,
125.6400049E-3,3.57999992,
125.6799996E-3,3.57999992,
125.7199943E-3,3.59999990,
125.7600039E-3,3.59999990,
125.7999986E-3,3.61999989,
125.8399934E-3,3.59999990,
125.8800030E-3,3.61999989,
125.9199977E-3,3.61999989,
125.9599924E-3,3.61999989,
126.0000020E-3,3.63999987,
126.0399967E-3,3.65999985,
126.0799915E-3,3.65999985,
126.1200011E-3,3.65999985,
126.1599958E-3,3.65999985,
126.2000054E-3,3.67999983,
126.2400001E-3,3.67999983,
126.2799948E-3,3.69999981,
126.3200045E-3,3.74000001,
126.3599992E-3,3.74000001,
126.3999939E-3,3.74000001,
126.4400035E-3,3.74000001,
126.4799982E-3,3.74000001,
126.5199929E-3,3.75999999,
126.5600026E-3,3.75999999,
126.5999973E-3,3.77999997,
126.6399920E-3,3.79999995,
126.6800016E-3,3.79999995,
126.7199963E-3,3.81999993,
126.7599910E-3,3.79999995,
126.8000007E-3,3.81999993,
126.8399954E-3,3.83999991,
126.8800050E-3,3.81999993,
126.9199997E-3,3.85999990,
126.9599944E-3,3.85999990,
127.0000041E-3,3.87999988,
127.0399988E-3,3.87999988,
127.0799935E-3,3.87999988,
127.1200031E-3,3.89999986,
127.1599978E-3,3.89999986,
127.1999925E-3,3.89999986,
127.2400022E-3,3.91999984,
127.2799969E-3,3.91999984,
127.3199916E-3,3.91999984,
127.3600012E-3,3.93999982,
127.3999959E-3,3.91999984,
127.4400055E-3,3.93999982,
127.4800003E-3,3.93999982,
127.5199950E-3,3.93999982,
127.5600046E-3,3.93999982,
127.5999993E-3,3.95999980,
127.6399940E-3,3.95999980,
127.6800036E-3,3.95999980,
127.7199984E-3,3.98000002,
127.7599931E-3,3.93999982,
127.8000027E-3,3.95999980,
127.8399974E-3,3.95999980,
127.8799921E-3,3.95999980,
127.9200017E-3,3.95999980,
127.9599965E-3,3.95999980,
127.9999912E-3,3.95999980,
128.0400008E-3,3.95999980,
128.0799955E-3,3.95999980,
128.1200051E-3,3.93999982,
128.1599998E-3,3.93999982,
128.1999946E-3,3.93999982,
128.2400042E-3,3.91999984,
128.2799989E-3,3.93999982,
128.3199936E-3,3.91999984,
128.3600032E-3,3.91999984,
128.3999979E-3,3.91999984,
128.4399927E-3,3.89999986,
128.4800023E-3,3.89999986,
128.5199970E-3,3.87999988,
128.5599917E-3,3.87999988,
128.6000013E-3,3.85999990,
128.6399961E-3,3.83999991,
128.6799908E-3,3.83999991,
128.7200004E-3,3.81999993,
128.7599951E-3,3.81999993,
128.8000047E-3,3.79999995,
128.8399994E-3,3.77999997,
128.8799942E-3,3.77999997,
128.9200038E-3,3.75999999,
128.9599985E-3,3.74000001,
128.9999932E-3,3.74000001,
129.0400028E-3,3.72000003,
129.0799975E-3,3.67999983,
129.1199923E-3,3.67999983,
129.1600019E-3,3.65999985,
129.1999966E-3,3.65999985,
129.2399913E-3,3.61999989,
129.2800009E-3,3.59999990,
129.3199956E-3,3.59999990,
129.3600053E-3,3.55999994,
129.4000000E-3,3.53999996,
129.4399947E-3,3.51999998,
129.4800043E-3,3.48000002,
129.5199990E-3,3.48000002,
129.5599937E-3,3.43999982,
129.6000034E-3,3.41999984,
129.6399981E-3,3.37999988,
129.6799928E-3,3.35999990,
129.7200024E-3,3.33999991,
129.7599971E-3,3.31999993,
129.7999918E-3,3.27999997,
129.8400015E-3,3.27999997,
129.8799962E-3,3.25999999,
129.9199909E-3,3.22000003,
129.9600005E-3,3.19999981,
129.9999952E-3,3.15999985,
130.0400048E-3,3.15999985,
130.0799996E-3,3.11999989,
130.1199943E-3,3.11999989,
130.1600039E-3,3.09999990,
130.1999986E-3,3.07999992,
130.2399933E-3,3.03999996,
130.2800030E-3,3.01999998,
130.3199977E-3,3.03999996,
130.3599924E-3,2.98000002,
130.4000020E-3,2.96000004,
130.4399967E-3,2.93999982,
130.4799914E-3,2.96000004,
130.5200011E-3,2.91999984,
130.5599958E-3,2.91999984,
130.6000054E-3,2.89999986,
130.6400001E-3,2.87999988,
130.6799948E-3,2.87999988,
130.7200044E-3,2.87999988,
130.7599992E-3,2.85999990,
130.7999939E-3,2.83999991,
130.8400035E-3,2.83999991,
130.8799982E-3,2.83999991,
130.9199929E-3,2.81999993,
130.9600025E-3,2.83999991,
130.9999973E-3,2.83999991,
131.0399920E-3,2.85999990,
131.0800016E-3,2.83999991,
131.1199963E-3,2.85999990,
131.1599910E-3,2.85999990,
131.2000006E-3,2.83999991,
131.2399954E-3,2.85999990,
131.2800050E-3,2.87999988,
131.3199997E-3,2.85999990,
131.3599944E-3,2.87999988,
131.4000040E-3,2.89999986,
131.4399987E-3,2.89999986,
131.4799935E-3,2.91999984,
131.5200031E-3,2.91999984,
131.5599978E-3,2.96000004,
131.5999925E-3,2.96000004,
131.6400021E-3,2.98000002,
131.6799968E-3,3.00000000,
131.7199916E-3,3.03999996,
131.7600012E-3,3.05999994,
131.7999959E-3,3.07999992,
131.8399906E-3,3.07999992,
131.8800002E-3,3.11999989,
131.9199950E-3,3.11999989,
131.9600046E-3,3.15999985,
131.9999993E-3,3.17999983,
132.0399940E-3,3.19999981,
132.0800036E-3,3.24000001,
132.1199983E-3,3.25999999,
132.1599931E-3,3.27999997,
132.2000027E-3,3.29999995,
132.2399974E-3,3.33999991,
132.2799921E-3,3.37999988,
132.3200017E-3,3.37999988,
132.3599964E-3,3.39999986,
132.3999912E-3,3.43999982,
132.4400008E-3,3.46000004,
132.4799955E-3,3.48000002,
132.5200051E-3,3.50000000,
132.5599998E-3,3.51999998,
132.5999945E-3,3.53999996,
132.6400042E-3,3.55999994,
132.6799989E-3,3.57999992,
132.7199936E-3,3.59999990,
132.7600032E-3,3.59999990,
132.7999979E-3,3.61999989,
132.8399926E-3,3.65999985,
132.8800023E-3,3.65999985,
132.9199970E-3,3.67999983,
132.9599917E-3,3.69999981,
133.0000013E-3,3.67999983,
133.0399960E-3,3.74000001,
133.0799907E-3,3.72000003,
133.1200004E-3,3.74000001,
133.1599951E-3,3.77999997,
133.2000047E-3,3.75999999,
133.2399994E-3,3.77999997,
133.2799941E-3,3.79999995,
133.3200037E-3,3.79999995,
133.3599985E-3,3.79999995,
133.3999932E-3,3.81999993,
133.4400028E-3,3.81999993,
133.4799975E-3,3.81999993,
133.5199922E-3,3.81999993,
133.5600019E-3,3.83999991,
133.5999966E-3,3.83999991,
133.6399913E-3,3.83999991,
133.6800009E-3,3.85999990,
133.7199956E-3,3.85999990,
133.7600052E-3,3.85999990,
133.8000000E-3,3.85999990,
133.8399947E-3,3.85999990,
133.8800043E-3,3.87999988,
133.9199990E-3,3.87999988,
133.9599937E-3,3.85999990,
134.0000033E-3,3.85999990,
134.0399981E-3,3.87999988,
134.0799928E-3,3.87999988,
134.1200024E-3,3.87999988,
134.1599971E-3,3.87999988,
134.1999918E-3,3.89999986,
134.2400014E-3,3.87999988,
134.2799962E-3,3.89999986,
134.3199909E-3,3.85999990,
134.3600005E-3,3.89999986,
134.3999952E-3,3.87999988,
134.4400048E-3,3.87999988,
134.4799995E-3,3.85999990,
134.5199943E-3,3.87999988,
134.5600039E-3,3.85999990,
134.5999986E-3,3.87999988,
134.6399933E-3,3.87999988,
134.6800029E-3,3.87999988,
134.7199976E-3,3.87999988,
134.7599924E-3,3.89999986,
134.8000020E-3,3.87999988,
134.8399967E-3,3.85999990,
134.8799914E-3,3.85999990,
134.9200010E-3,3.85999990,
134.9599957E-3,3.87999988,
134.9999905E-3,3.85999990,
135.0400001E-3,3.85999990,
135.0799948E-3,3.85999990,
135.1200044E-3,3.85999990,
135.1599991E-3,3.85999990,
135.1999938E-3,3.85999990,
135.2400035E-3,3.85999990,
135.2799982E-3,3.85999990,
135.3199929E-3,3.85999990,
135.3600025E-3,3.83999991,
135.3999972E-3,3.85999990,
135.4399920E-3,3.83999991,
135.4800016E-3,3.85999990,
135.5199963E-3,3.83999991,
135.5599910E-3,3.85999990,
135.6000006E-3,3.85999990,
135.6399953E-3,3.83999991,
135.6800050E-3,3.83999991,
135.7199997E-3,3.85999990,
135.7599944E-3,3.83999991,
135.8000040E-3,3.83999991,
135.8399987E-3,3.85999990,
135.8799934E-3,3.83999991,
135.9200031E-3,3.83999991,
135.9599978E-3,3.85999990,
135.9999925E-3,3.83999991,
136.0400021E-3,3.83999991,
136.0799968E-3,3.83999991,
136.1199915E-3,3.81999993,
136.1600012E-3,3.81999993,
136.1999959E-3,3.81999993,
136.2399906E-3,3.83999991,
136.2800002E-3,3.83999991,
136.3199949E-3,3.81999993,
136.3600045E-3,3.81999993,
136.3999993E-3,3.81999993,
136.4399940E-3,3.81999993,
136.4800036E-3,3.83999991,
136.5199983E-3,3.81999993,
136.5599930E-3,3.81999993,
136.6000026E-3,3.81999993,
136.6399974E-3,3.81999993,
136.6799921E-3,3.81999993,
136.7200017E-3,3.81999993,
136.7599964E-3,3.81999993,
136.7999911E-3,3.81999993,
136.8400007E-3,3.81999993,
136.8799955E-3,3.79999995,
136.9200051E-3,3.81999993,
136.9599998E-3,3.81999993,
136.9999945E-3,3.79999995,
137.0400041E-3,3.79999995,
137.0799989E-3,3.79999995,
137.1199936E-3,3.79999995,
137.1600032E-3,3.79999995,
137.1999979E-3,3.79999995,
137.2399926E-3,3.81999993,
137.2800022E-3,3.79999995,
137.3199970E-3,3.77999997,
137.3599917E-3,3.79999995,
137.4000013E-3,3.79999995,
137.4399960E-3,3.79999995,
137.4799907E-3,3.79999995,
137.5200003E-3,3.77999997,
137.5599951E-3,3.77999997,
137.6000047E-3,3.77999997,
137.6399994E-3,3.79999995,
137.6799941E-3,3.77999997,
137.7200037E-3,3.79999995,
137.7599984E-3,3.77999997,
137.7999932E-3,3.75999999,
137.8400028E-3,3.77999997,
137.8799975E-3,3.75999999,
137.9199922E-3,3.77999997,
137.9600018E-3,3.77999997,
137.9999965E-3,3.79999995,
138.0399913E-3,3.77999997,
138.0800009E-3,3.79999995,
138.1199956E-3,3.75999999,
138.1600052E-3,3.75999999,
138.1999999E-3,3.77999997,
138.2399946E-3,3.75999999,
138.2800043E-3,3.77999997,
138.3199990E-3,3.75999999,
138.3599937E-3,3.75999999,
138.4000033E-3,3.77999997,
138.4399980E-3,3.75999999,
138.4799927E-3,3.75999999,
138.5200024E-3,3.75999999,
138.5599971E-3,3.75999999,
138.5999918E-3,3.74000001,
138.6400014E-3,3.74000001,
138.6799961E-3,3.75999999,
138.7199908E-3,3.75999999,
138.7600005E-3,3.74000001,
138.7999952E-3,3.75999999,
138.8400048E-3,3.74000001,
138.8799995E-3,3.74000001,
138.9199942E-3,3.74000001,
138.9600039E-3,3.72000003,
138.9999986E-3,3.72000003,
139.0399933E-3,3.74000001,
139.0800029E-3,3.75999999,
139.1199976E-3,3.72000003,
139.1599923E-3,3.75999999,
139.2000020E-3,3.74000001,
139.2399967E-3,3.74000001,
139.2799914E-3,3.74000001,
139.3200010E-3,3.72000003,
139.3599957E-3,3.75999999,
139.3999904E-3,3.72000003,
139.4400001E-3,3.72000003,
139.4799948E-3,3.72000003,
139.5200044E-3,3.74000001,
139.5599991E-3,3.72000003,
139.5999938E-3,3.72000003,
139.6400034E-3,3.69999981,
139.6799982E-3,3.74000001,
139.7199929E-3,3.72000003,
139.7600025E-3,3.69999981,
139.7999972E-3,3.72000003,
139.8399919E-3,3.74000001,
139.8800015E-3,3.72000003,
139.9199963E-3,3.72000003,
139.9599910E-3,3.72000003,
140.0000006E-3,3.72000003,
140.0399953E-3,3.69999981,
140.0800049E-3,3.69999981,
140.1199996E-3,3.72000003,
140.1599944E-3,3.72000003,
140.2000040E-3,3.72000003,
140.2399987E-3,3.69999981,
140.2799934E-3,3.72000003,
140.3200030E-3,3.67999983,
140.3599977E-3,3.69999981,
140.3999925E-3,3.67999983,
140.4400021E-3,3.67999983,
140.4799968E-3,3.69999981,
140.5199915E-3,3.69999981,
140.5600011E-3,3.72000003,
140.5999959E-3,3.69999981,
140.6399906E-3,3.69999981,
140.6800002E-3,3.67999983,
140.7199949E-3,3.67999983,
140.7600045E-3,3.69999981,
140.7999992E-3,3.67999983,
140.8399940E-3,3.67999983,
140.8800036E-3,3.69999981,
140.9199983E-3,3.67999983,
140.9599930E-3,3.67999983,
141.0000026E-3,3.67999983,
141.0399973E-3,3.65999985,
141.0799921E-3,3.67999983,
141.1200017E-3,3.67999983,
141.1599964E-3,3.65999985,
141.1999911E-3,3.69999981,
141.2400007E-3,3.67999983,
141.2799954E-3,3.67999983,
141.3200051E-3,3.67999983,
141.3599998E-3,3.67999983,
141.3999945E-3,3.67999983,
141.4400041E-3,3.65999985,
141.4799988E-3,3.65999985,
141.5199935E-3,3.65999985,
141.5600032E-3,3.63999987,
141.5999979E-3,3.63999987,
141.6399926E-3,3.63999987,
141.6800022E-3,3.65999985,
141.7199969E-3,3.63999987,
141.7599916E-3,3.63999987,
141.8000013E-3,3.63999987,
141.8399960E-3,3.63999987,
141.8799907E-3,3.61999989,
141.9200003E-3,3.61999989,
141.9599950E-3,3.61999989,
142.0000046E-3,3.59999990,
142.0399994E-3,3.59999990,
142.0799941E-3,3.59999990,
142.1200037E-3,3.59999990,
142.1599984E-3,3.57999992,
142.1999931E-3,3.59999990,
142.2400028E-3,3.55999994,
142.2799975E-3,3.55999994,
142.3199922E-3,3.55999994,
142.3600018E-3,3.53999996,
142.3999965E-3,3.51999998,
142.4399912E-3,3.51999998,
142.4800009E-3,3.51999998,
142.5199956E-3,3.48000002,
142.5599903E-3,3.50000000,
142.5999999E-3,3.48000002,
142.6399946E-3,3.46000004,
142.6800042E-3,3.43999982,
142.7199990E-3,3.46000004,
142.7599937E-3,3.43999982,
142.8000033E-3,3.43999982,
142.8399980E-3,3.37999988,
142.8799927E-3,3.37999988,
142.9200023E-3,3.37999988,
142.9599971E-3,3.35999990,
142.9999918E-3,3.35999990,
143.0400014E-3,3.33999991,
143.0799961E-3,3.31999993,
143.1199908E-3,3.29999995,
143.1600004E-3,3.29999995,
143.1999952E-3,3.29999995,
143.2400048E-3,3.27999997,
143.2799995E-3,3.24000001,
143.3199942E-3,3.25999999,
143.3600038E-3,3.22000003,
143.3999985E-3,3.19999981,
143.4399933E-3,3.19999981,
143.4800029E-3,3.17999983,
143.5199976E-3,3.15999985,
143.5599923E-3,3.15999985,
143.6000019E-3,3.13999987,
143.6399966E-3,3.11999989,
143.6799914E-3,3.11999989,
143.7200010E-3,3.11999989,
143.7599957E-3,3.09999990,
143.7999904E-3,3.07999992,
143.8400000E-3,3.09999990,
143.8799948E-3,3.07999992,
143.9200044E-3,3.05999994,
143.9599991E-3,3.05999994,
143.9999938E-3,3.05999994,
144.0400034E-3,3.03999996,
144.0799981E-3,3.01999998,
144.1199929E-3,3.01999998,
144.1600025E-3,3.03999996,
144.1999972E-3,3.00000000,
144.2399919E-3,3.00000000,
144.2800015E-3,3.01999998,
144.3199962E-3,3.01999998,
144.3599910E-3,3.00000000,
144.4000006E-3,3.01999998,
144.4399953E-3,3.01999998,
144.4800049E-3,3.00000000,
144.5199996E-3,3.00000000,
144.5599943E-3,3.00000000,
144.6000040E-3,3.01999998,
144.6399987E-3,3.01999998,
144.6799934E-3,3.01999998,
144.7200030E-3,3.01999998,
144.7599977E-3,3.03999996,
144.7999924E-3,3.03999996,
144.8400021E-3,3.07999992,
144.8799968E-3,3.07999992,
144.9199915E-3,3.07999992,
144.9600011E-3,3.07999992,
144.9999958E-3,3.07999992,
145.0399905E-3,3.09999990,
145.0800002E-3,3.11999989,
145.1199949E-3,3.09999990,
145.1600045E-3,3.11999989,
145.1999992E-3,3.13999987,
145.2399939E-3,3.13999987,
145.2800035E-3,3.17999983,
145.3199983E-3,3.15999985,
145.3599930E-3,3.17999983,
145.4000026E-3,3.19999981,
145.4399973E-3,3.19999981,
145.4799920E-3,3.19999981,
145.5200016E-3,3.22000003,
145.5599964E-3,3.25999999,
145.5999911E-3,3.25999999,
145.6400007E-3,3.25999999,
145.6799954E-3,3.25999999,
145.7200050E-3,3.27999997,
145.7599998E-3,3.29999995,
145.7999945E-3,3.29999995,
145.8400041E-3,3.31999993,
145.8799988E-3,3.33999991,
145.9199935E-3,3.31999993,
145.9600031E-3,3.31999993,
145.9999979E-3,3.35999990,
146.0399926E-3,3.37999988,
146.0800022E-3,3.37999988,
146.1199969E-3,3.37999988,
146.1599916E-3,3.39999986,
146.2000012E-3,3.39999986,
146.2399960E-3,3.37999988,
146.2799907E-3,3.41999984,
146.3200003E-3,3.39999986,
146.3599950E-3,3.41999984,
146.4000046E-3,3.43999982,
146.4399993E-3,3.41999984,
146.4799941E-3,3.43999982,
146.5200037E-3,3.43999982,
146.5599984E-3,3.43999982,
146.5999931E-3,3.46000004,
146.6400027E-3,3.46000004,
146.6799974E-3,3.43999982,
146.7199922E-3,3.46000004,
146.7600018E-3,3.48000002,
146.7999965E-3,3.46000004,
146.8399912E-3,3.48000002,
146.8800008E-3,3.46000004,
146.9199955E-3,3.48000002,
146.9599903E-3,3.48000002,
146.9999999E-3,3.48000002,
147.0399946E-3,3.48000002,
147.0800042E-3,3.48000002,
147.1199989E-3,3.48000002,
147.1599936E-3,3.48000002,
147.2000033E-3,3.48000002,
147.2399980E-3,3.50000000,
147.2799927E-3,3.48000002,
147.3200023E-3,3.48000002,
147.3599970E-3,3.48000002,
147.3999918E-3,3.46000004,
147.4400014E-3,3.50000000,
147.4799961E-3,3.50000000,
147.5199908E-3,3.50000000,
147.5600004E-3,3.50000000,
147.5999951E-3,3.46000004,
147.6400048E-3,3.50000000,
147.6799995E-3,3.50000000,
147.7199942E-3,3.48000002,
147.7600038E-3,3.48000002,
147.7999985E-3,3.50000000,
147.8399932E-3,3.48000002,
147.8800029E-3,3.48000002,
147.9199976E-3,3.46000004,
147.9599923E-3,3.46000004,
148.0000019E-3,3.50000000,
148.0399966E-3,3.48000002,
148.0799913E-3,3.48000002,
148.1200010E-3,3.48000002,
148.1599957E-3,3.48000002,
148.1999904E-3,3.46000004,
148.2400000E-3,3.46000004,
148.2799947E-3,3.48000002,
148.3200043E-3,3.46000004,
148.3599991E-3,3.46000004,
148.3999938E-3,3.48000002,
148.44000340E-3,3.48000002,
148.47999811E-3,3.43999982,
148.51999283E-3,3.48000002,
148.56000245E-3,3.46000004,
148.59999716E-3,3.48000002,
148.63999188E-3,3.46000004,
148.68000150E-3,3.46000004,
148.71999621E-3,3.46000004,
148.75999093E-3,3.46000004,
148.80000055E-3,3.43999982,
148.83999527E-3,3.46000004,
148.88000488E-3,3.46000004,
148.91999960E-3,3.46000004,
148.95999432E-3,3.46000004,
149.00000393E-3,3.46000004,
149.03999865E-3,3.46000004,
149.07999337E-3,3.43999982,
149.12000299E-3,3.46000004,
149.15999770E-3,3.43999982,
149.19999242E-3,3.43999982,
149.24000204E-3,3.43999982,
149.27999675E-3,3.43999982,
149.31999147E-3,3.43999982,
149.36000109E-3,3.43999982,
149.39999580E-3,3.43999982,
149.43999052E-3,3.43999982,
149.48000014E-3,3.43999982,
149.51999485E-3,3.43999982,
149.56000447E-3,3.43999982,
149.59999919E-3,3.43999982,
149.63999391E-3,3.43999982,
149.68000352E-3,3.43999982,
149.71999824E-3,3.43999982,
149.75999296E-3,3.41999984,
149.80000257E-3,3.43999982,
149.83999729E-3,3.41999984,
149.87999201E-3,3.43999982,
149.92000163E-3,3.39999986,
149.95999634E-3,3.41999984,
149.99999106E-3,3.41999984,
150.04000068E-3,3.43999982,
150.07999539E-3,3.41999984,
150.11999011E-3,3.43999982,
150.15999973E-3,3.43999982,
150.19999444E-3,3.43999982,
150.24000406E-3,3.41999984,
150.27999878E-3,3.43999982,
150.31999350E-3,3.41999984,
150.36000311E-3,3.41999984,
150.39999783E-3,3.41999984,
150.43999255E-3,3.41999984,
150.48000216E-3,3.41999984,
150.51999688E-3,3.39999986,
150.55999160E-3,3.41999984,
150.60000122E-3,3.41999984,
150.63999593E-3,3.39999986,
150.67999065E-3,3.39999986,
150.72000027E-3,3.39999986,
150.75999498E-3,3.37999988,
150.80000460E-3,3.39999986,
150.83999932E-3,3.41999984,
150.87999403E-3,3.37999988,
150.92000365E-3,3.41999984,
150.95999837E-3,3.39999986,
150.99999309E-3,3.39999986,
151.04000270E-3,3.39999986,
151.07999742E-3,3.39999986,
151.11999214E-3,3.39999986,
151.16000175E-3,3.37999988,
151.19999647E-3,3.41999984,
151.23999119E-3,3.39999986,
151.28000081E-3,3.37999988,
151.31999552E-3,3.37999988,
151.35999024E-3,3.37999988,
151.39999986E-3,3.39999986,
151.43999457E-3,3.37999988,
151.48000419E-3,3.37999988,
151.51999891E-3,3.39999986,
151.55999362E-3,3.39999986,
151.60000324E-3,3.37999988,
151.63999796E-3,3.35999990,
151.67999268E-3,3.37999988,
151.72000229E-3,3.37999988,
151.75999701E-3,3.35999990,
151.79999173E-3,3.37999988,
151.84000134E-3,3.37999988,
151.87999606E-3,3.39999986,
151.91999078E-3,3.37999988,
151.96000040E-3,3.37999988,
151.99999511E-3,3.37999988,
152.04000473E-3,3.37999988,
152.07999945E-3,3.37999988,
152.11999416E-3,3.37999988,
152.16000378E-3,3.39999986,
152.19999850E-3,3.37999988,
152.23999321E-3,3.37999988,
152.28000283E-3,3.37999988,
152.31999755E-3,3.37999988,
152.35999227E-3,3.35999990,
152.40000188E-3,3.37999988,
152.43999660E-3,3.37999988,
152.47999132E-3,3.35999990,
152.52000093E-3,3.37999988,
152.55999565E-3,3.35999990,
152.59999037E-3,3.37999988,
152.63999999E-3,3.33999991,
152.67999470E-3,3.33999991,
152.72000432E-3,3.35999990,
152.75999904E-3,3.35999990,
152.79999375E-3,3.35999990,
152.84000337E-3,3.33999991,
152.87999809E-3,3.37999988,
152.91999280E-3,3.33999991,
152.96000242E-3,3.35999990,
152.99999714E-3,3.33999991,
153.03999186E-3,3.33999991,
153.08000147E-3,3.33999991,
153.11999619E-3,3.31999993,
153.15999091E-3,3.33999991,
153.20000052E-3,3.33999991,
153.23999524E-3,3.29999995,
153.28000486E-3,3.33999991,
153.31999958E-3,3.31999993,
153.35999429E-3,3.31999993,
153.40000391E-3,3.29999995,
153.43999863E-3,3.29999995,
153.47999334E-3,3.31999993,
153.52000296E-3,3.31999993,
153.55999768E-3,3.29999995,
153.59999239E-3,3.29999995,
153.64000201E-3,3.29999995,
153.67999673E-3,3.29999995,
153.71999145E-3,3.29999995,
153.76000106E-3,3.29999995,
153.79999578E-3,3.29999995,
153.83999050E-3,3.27999997,
153.88000011E-3,3.27999997,
153.91999483E-3,3.27999997,
153.96000445E-3,3.25999999,
153.99999917E-3,3.25999999,
154.03999388E-3,3.24000001,
154.08000350E-3,3.24000001,
154.11999822E-3,3.24000001,
154.15999293E-3,3.25999999,
154.20000255E-3,3.22000003,
154.23999727E-3,3.24000001,
154.27999198E-3,3.22000003,
154.32000160E-3,3.22000003,
154.35999632E-3,3.22000003,
154.39999104E-3,3.19999981,
154.44000065E-3,3.19999981,
154.47999537E-3,3.19999981,
154.51999009E-3,3.17999983,
154.55999970E-3,3.17999983,
154.59999442E-3,3.15999985,
154.64000404E-3,3.15999985,
154.67999876E-3,3.15999985,
154.71999347E-3,3.13999987,
154.76000309E-3,3.15999985,
154.79999781E-3,3.15999985,
154.83999252E-3,3.13999987,
154.88000214E-3,3.11999989,
154.91999686E-3,3.11999989,
154.95999157E-3,3.11999989,
155.00000119E-3,3.11999989,
155.03999591E-3,3.13999987,
155.07999063E-3,3.11999989,
155.12000024E-3,3.13999987,
155.15999496E-3,3.11999989,
155.20000458E-3,3.09999990,
155.23999929E-3,3.11999989,
155.27999401E-3,3.09999990,
155.32000363E-3,3.11999989,
155.35999835E-3,3.09999990,
155.39999306E-3,3.09999990,
155.44000268E-3,3.07999992,
155.47999740E-3,3.09999990,
155.51999211E-3,3.09999990,
155.56000173E-3,3.09999990,
155.59999645E-3,3.07999992,
155.63999116E-3,3.09999990,
155.68000078E-3,3.09999990,
155.71999550E-3,3.09999990,
155.75999022E-3,3.09999990,
155.79999983E-3,3.09999990,
155.83999455E-3,3.09999990,
155.88000417E-3,3.09999990,
155.91999888E-3,3.09999990,
155.95999360E-3,3.09999990,
156.00000322E-3,3.07999992,
156.03999794E-3,3.09999990,
156.07999265E-3,3.09999990,
